F:\Training_Data\IMG\center_2021_01_07_23_49_09_783.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_09_783.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_09_783.jpg, -0.04116148, 1, 0, 30.1904
F:\Training_Data\IMG\center_2021_01_07_23_49_09_886.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_09_886.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_09_886.jpg, 0, 1, 0, 30.18954
F:\Training_Data\IMG\center_2021_01_07_23_49_09_995.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_09_995.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_09_995.jpg, 0, 1, 0, 30.19036
F:\Training_Data\IMG\center_2021_01_07_23_49_10_098.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_10_098.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_10_098.jpg, 0, 1, 0, 30.19034
F:\Training_Data\IMG\center_2021_01_07_23_49_10_200.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_10_200.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_10_200.jpg, 0, 1, 0, 30.19032
F:\Training_Data\IMG\center_2021_01_07_23_49_10_300.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_10_300.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_10_300.jpg, 0, 1, 0, 30.19031
F:\Training_Data\IMG\center_2021_01_07_23_49_10_408.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_10_408.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_10_408.jpg, 0, 1, 0, 30.19031
F:\Training_Data\IMG\center_2021_01_07_23_49_10_510.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_10_510.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_10_510.jpg, 0, 1, 0, 30.1903
F:\Training_Data\IMG\center_2021_01_07_23_49_10_612.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_10_612.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_10_612.jpg, 0, 1, 0, 30.19029
F:\Training_Data\IMG\center_2021_01_07_23_49_10_719.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_10_719.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_10_719.jpg, 0, 1, 0, 30.1903
F:\Training_Data\IMG\center_2021_01_07_23_49_10_821.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_10_821.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_10_821.jpg, 0, 1, 0, 30.19092
F:\Training_Data\IMG\center_2021_01_07_23_49_10_921.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_10_921.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_10_921.jpg, 0, 1, 0, 30.19056
F:\Training_Data\IMG\center_2021_01_07_23_49_11_030.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_11_030.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_11_030.jpg, 0, 1, 0, 30.18942
F:\Training_Data\IMG\center_2021_01_07_23_49_11_136.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_11_136.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_11_136.jpg, -0.2272068, 1, 0, 30.17677
F:\Training_Data\IMG\center_2021_01_07_23_49_11_242.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_11_242.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_11_242.jpg, -0.3536361, 1, 0, 30.1715
F:\Training_Data\IMG\center_2021_01_07_23_49_11_345.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_11_345.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_11_345.jpg, -0.0455301, 1, 0, 30.19007
F:\Training_Data\IMG\center_2021_01_07_23_49_11_447.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_11_447.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_11_447.jpg, 0, 1, 0, 30.18963
F:\Training_Data\IMG\center_2021_01_07_23_49_11_547.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_11_547.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_11_547.jpg, 0, 1, 0, 30.19008
F:\Training_Data\IMG\center_2021_01_07_23_49_11_650.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_11_650.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_11_650.jpg, 0, 1, 0, 30.19013
F:\Training_Data\IMG\center_2021_01_07_23_49_11_759.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_11_759.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_11_759.jpg, 0, 1, 0, 30.19011
F:\Training_Data\IMG\center_2021_01_07_23_49_11_859.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_11_859.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_11_859.jpg, 0, 1, 0, 30.19002
F:\Training_Data\IMG\center_2021_01_07_23_49_11_965.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_11_965.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_11_965.jpg, 0, 1, 0, 30.19009
F:\Training_Data\IMG\center_2021_01_07_23_49_12_073.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_12_073.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_12_073.jpg, 0, 1, 0, 30.19041
F:\Training_Data\IMG\center_2021_01_07_23_49_12_176.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_12_176.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_12_176.jpg, 0, 1, 0, 30.19021
F:\Training_Data\IMG\center_2021_01_07_23_49_12_281.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_12_281.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_12_281.jpg, 0, 1, 0, 30.19059
F:\Training_Data\IMG\center_2021_01_07_23_49_12_392.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_12_392.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_12_392.jpg, 0, 1, 0, 30.19036
F:\Training_Data\IMG\center_2021_01_07_23_49_12_499.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_12_499.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_12_499.jpg, 0, 1, 0, 30.19032
F:\Training_Data\IMG\center_2021_01_07_23_49_12_605.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_12_605.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_12_605.jpg, 0, 1, 0, 30.19032
F:\Training_Data\IMG\center_2021_01_07_23_49_12_708.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_12_708.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_12_708.jpg, 0, 1, 0, 30.19032
F:\Training_Data\IMG\center_2021_01_07_23_49_12_815.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_12_815.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_12_815.jpg, 0, 1, 0, 30.19034
F:\Training_Data\IMG\center_2021_01_07_23_49_12_921.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_12_921.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_12_921.jpg, 0, 1, 0, 30.19033
F:\Training_Data\IMG\center_2021_01_07_23_49_13_025.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_13_025.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_13_025.jpg, 0, 1, 0, 30.19032
F:\Training_Data\IMG\center_2021_01_07_23_49_13_128.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_13_128.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_13_128.jpg, 0, 1, 0, 30.19031
F:\Training_Data\IMG\center_2021_01_07_23_49_13_233.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_13_233.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_13_233.jpg, 0, 1, 0, 30.19025
F:\Training_Data\IMG\center_2021_01_07_23_49_13_334.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_13_334.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_13_334.jpg, 0, 1, 0, 30.19054
F:\Training_Data\IMG\center_2021_01_07_23_49_13_441.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_13_441.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_13_441.jpg, 0, 1, 0, 30.19074
F:\Training_Data\IMG\center_2021_01_07_23_49_13_541.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_13_541.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_13_541.jpg, 0, 1, 0, 30.19036
F:\Training_Data\IMG\center_2021_01_07_23_49_13_642.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_13_642.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_13_642.jpg, 0, 1, 0, 30.19041
F:\Training_Data\IMG\center_2021_01_07_23_49_13_746.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_13_746.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_13_746.jpg, -0.0944424, 1, 0, 30.18749
F:\Training_Data\IMG\center_2021_01_07_23_49_13_854.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_13_854.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_13_854.jpg, -0.2652618, 1, 0, 30.18071
F:\Training_Data\IMG\center_2021_01_07_23_49_13_958.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_13_958.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_13_958.jpg, 0, 1, 0, 30.18816
F:\Training_Data\IMG\center_2021_01_07_23_49_14_059.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_14_059.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_14_059.jpg, 0, 1, 0, 30.19001
F:\Training_Data\IMG\center_2021_01_07_23_49_14_166.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_14_166.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_14_166.jpg, 0, 1, 0, 30.19026
F:\Training_Data\IMG\center_2021_01_07_23_49_14_268.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_14_268.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_14_268.jpg, 0, 1, 0, 30.19029
F:\Training_Data\IMG\center_2021_01_07_23_49_14_372.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_14_372.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_14_372.jpg, 0, 1, 0, 30.19029
F:\Training_Data\IMG\center_2021_01_07_23_49_14_481.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_14_481.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_14_481.jpg, 0, 1, 0, 30.19031
F:\Training_Data\IMG\center_2021_01_07_23_49_14_583.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_14_583.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_14_583.jpg, 0, 1, 0, 30.1903
F:\Training_Data\IMG\center_2021_01_07_23_49_14_691.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_14_691.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_14_691.jpg, 0, 1, 0, 30.19029
F:\Training_Data\IMG\center_2021_01_07_23_49_14_796.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_14_796.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_14_796.jpg, 0, 1, 0, 30.19028
F:\Training_Data\IMG\center_2021_01_07_23_49_14_899.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_14_899.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_14_899.jpg, 0, 1, 0, 30.19029
F:\Training_Data\IMG\center_2021_01_07_23_49_15_004.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_15_004.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_15_004.jpg, 0, 1, 0, 30.1903
F:\Training_Data\IMG\center_2021_01_07_23_49_15_105.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_15_105.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_15_105.jpg, 0, 1, 0, 30.19029
F:\Training_Data\IMG\center_2021_01_07_23_49_15_211.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_15_211.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_15_211.jpg, 0, 1, 0, 30.19029
F:\Training_Data\IMG\center_2021_01_07_23_49_15_315.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_15_315.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_15_315.jpg, 0, 1, 0, 30.1903
F:\Training_Data\IMG\center_2021_01_07_23_49_15_419.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_15_419.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_15_419.jpg, 0, 1, 0, 30.19031
F:\Training_Data\IMG\center_2021_01_07_23_49_15_528.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_15_528.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_15_528.jpg, 0, 1, 0, 30.19031
F:\Training_Data\IMG\center_2021_01_07_23_49_15_628.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_15_628.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_15_628.jpg, -0.2547273, 1, 0, 30.17471
F:\Training_Data\IMG\center_2021_01_07_23_49_15_729.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_15_729.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_15_729.jpg, -0.4365889, 1, 0, 30.1594
F:\Training_Data\IMG\center_2021_01_07_23_49_15_834.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_15_834.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_15_834.jpg, -0.08849525, 1, 0, 30.19163
F:\Training_Data\IMG\center_2021_01_07_23_49_15_936.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_15_936.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_15_936.jpg, 0, 1, 0, 30.18872
F:\Training_Data\IMG\center_2021_01_07_23_49_16_039.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_16_039.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_16_039.jpg, 0.0247566, 1, 0, 30.18946
F:\Training_Data\IMG\center_2021_01_07_23_49_16_147.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_16_147.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_16_147.jpg, 0.3239945, 1, 0, 30.16305
F:\Training_Data\IMG\center_2021_01_07_23_49_16_249.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_16_249.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_16_249.jpg, 0.09499861, 1, 0, 30.19012
F:\Training_Data\IMG\center_2021_01_07_23_49_16_354.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_16_354.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_16_354.jpg, 0, 1, 0, 30.18962
F:\Training_Data\IMG\center_2021_01_07_23_49_16_460.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_16_460.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_16_460.jpg, 0, 1, 0, 30.19008
F:\Training_Data\IMG\center_2021_01_07_23_49_16_562.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_16_562.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_16_562.jpg, 0, 1, 0, 30.19017
F:\Training_Data\IMG\center_2021_01_07_23_49_16_667.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_16_667.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_16_667.jpg, 0, 1, 0, 30.19016
F:\Training_Data\IMG\center_2021_01_07_23_49_16_773.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_16_773.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_16_773.jpg, 0, 1, 0, 30.19019
F:\Training_Data\IMG\center_2021_01_07_23_49_16_881.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_16_881.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_16_881.jpg, 0, 1, 0, 30.1902
F:\Training_Data\IMG\center_2021_01_07_23_49_16_983.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_16_983.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_16_983.jpg, 0, 1, 0, 30.19018
F:\Training_Data\IMG\center_2021_01_07_23_49_17_089.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_17_089.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_17_089.jpg, 0, 1, 0, 30.19019
F:\Training_Data\IMG\center_2021_01_07_23_49_17_187.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_17_187.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_17_187.jpg, 0, 1, 0, 30.1902
F:\Training_Data\IMG\center_2021_01_07_23_49_17_290.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_17_290.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_17_290.jpg, 0, 1, 0, 30.19034
F:\Training_Data\IMG\center_2021_01_07_23_49_17_392.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_17_392.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_17_392.jpg, 0, 1, 0, 30.19032
F:\Training_Data\IMG\center_2021_01_07_23_49_17_499.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_17_499.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_17_499.jpg, 0, 1, 0, 30.19058
F:\Training_Data\IMG\center_2021_01_07_23_49_17_599.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_17_599.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_17_599.jpg, 0, 1, 0, 30.19037
F:\Training_Data\IMG\center_2021_01_07_23_49_17_709.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_17_709.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_17_709.jpg, 0, 1, 0, 30.19037
F:\Training_Data\IMG\center_2021_01_07_23_49_17_810.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_17_810.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_17_810.jpg, 0, 1, 0, 30.19039
F:\Training_Data\IMG\center_2021_01_07_23_49_17_919.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_17_919.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_17_919.jpg, 0, 1, 0, 30.19038
F:\Training_Data\IMG\center_2021_01_07_23_49_18_027.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_18_027.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_18_027.jpg, 0, 1, 0, 30.19039
F:\Training_Data\IMG\center_2021_01_07_23_49_18_131.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_18_131.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_18_131.jpg, 0, 1, 0, 30.19039
F:\Training_Data\IMG\center_2021_01_07_23_49_18_235.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_18_235.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_18_235.jpg, 0, 1, 0, 30.19038
F:\Training_Data\IMG\center_2021_01_07_23_49_18_338.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_18_338.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_18_338.jpg, 0, 1, 0, 30.1904
F:\Training_Data\IMG\center_2021_01_07_23_49_18_441.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_18_441.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_18_441.jpg, 0, 1, 0, 30.1904
F:\Training_Data\IMG\center_2021_01_07_23_49_18_543.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_18_543.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_18_543.jpg, 0, 1, 0, 30.19038
F:\Training_Data\IMG\center_2021_01_07_23_49_18_647.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_18_647.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_18_647.jpg, 0, 1, 0, 30.19084
F:\Training_Data\IMG\center_2021_01_07_23_49_18_756.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_18_756.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_18_756.jpg, 0, 1, 0, 30.1905
F:\Training_Data\IMG\center_2021_01_07_23_49_18_860.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_18_860.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_18_860.jpg, 0, 1, 0, 30.19086
F:\Training_Data\IMG\center_2021_01_07_23_49_18_966.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_18_966.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_18_966.jpg, 0, 1, 0, 30.1906
F:\Training_Data\IMG\center_2021_01_07_23_49_19_073.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_19_073.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_19_073.jpg, 0, 1, 0, 30.19104
F:\Training_Data\IMG\center_2021_01_07_23_49_19_178.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_19_178.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_19_178.jpg, 0, 1, 0, 30.19034
F:\Training_Data\IMG\center_2021_01_07_23_49_19_281.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_19_281.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_19_281.jpg, 0, 1, 0, 30.19061
F:\Training_Data\IMG\center_2021_01_07_23_49_19_386.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_19_386.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_19_386.jpg, 0, 1, 0, 30.19022
F:\Training_Data\IMG\center_2021_01_07_23_49_19_492.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_19_492.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_19_492.jpg, 0, 1, 0, 30.19032
F:\Training_Data\IMG\center_2021_01_07_23_49_19_597.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_19_597.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_19_597.jpg, 0, 1, 0, 30.19032
F:\Training_Data\IMG\center_2021_01_07_23_49_19_698.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_19_698.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_19_698.jpg, -0.1114596, 1, 0, 30.18702
F:\Training_Data\IMG\center_2021_01_07_23_49_19_810.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_19_810.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_19_810.jpg, -0.2440374, 1, 0, 30.17983
F:\Training_Data\IMG\center_2021_01_07_23_49_19_912.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_19_912.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_19_912.jpg, 0, 1, 0, 30.18885
F:\Training_Data\IMG\center_2021_01_07_23_49_20_012.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_20_012.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_20_012.jpg, 0, 1, 0, 30.19006
F:\Training_Data\IMG\center_2021_01_07_23_49_20_118.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_20_118.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_20_118.jpg, 0, 1, 0, 30.19027
F:\Training_Data\IMG\center_2021_01_07_23_49_20_228.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_20_228.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_20_228.jpg, 0, 1, 0, 30.19025
F:\Training_Data\IMG\center_2021_01_07_23_49_20_328.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_20_328.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_20_328.jpg, -0.2737626, 1, 0, 30.17217
F:\Training_Data\IMG\center_2021_01_07_23_49_20_436.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_20_436.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_20_436.jpg, 0, 1, 0, 30.18936
F:\Training_Data\IMG\center_2021_01_07_23_49_20_537.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_20_537.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_20_537.jpg, 0, 1, 0, 30.19009
F:\Training_Data\IMG\center_2021_01_07_23_49_20_642.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_20_642.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_20_642.jpg, 0, 1, 0, 30.19025
F:\Training_Data\IMG\center_2021_01_07_23_49_20_749.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_20_749.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_20_749.jpg, 0.1889967, 1, 0, 30.18004
F:\Training_Data\IMG\center_2021_01_07_23_49_20_852.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_20_852.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_20_852.jpg, 0, 1, 0, 30.18984
F:\Training_Data\IMG\center_2021_01_07_23_49_20_960.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_20_960.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_20_960.jpg, 0, 1, 0, 30.19024
F:\Training_Data\IMG\center_2021_01_07_23_49_21_062.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_21_062.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_21_062.jpg, 0, 1, 0, 30.1903
F:\Training_Data\IMG\center_2021_01_07_23_49_21_166.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_21_166.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_21_166.jpg, 0, 1, 0, 30.1903
F:\Training_Data\IMG\center_2021_01_07_23_49_21_272.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_21_272.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_21_272.jpg, 0, 1, 0, 30.19031
F:\Training_Data\IMG\center_2021_01_07_23_49_21_375.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_21_375.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_21_375.jpg, 0, 1, 0, 30.19028
F:\Training_Data\IMG\center_2021_01_07_23_49_21_477.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_21_477.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_21_477.jpg, 0, 1, 0, 30.1903
F:\Training_Data\IMG\center_2021_01_07_23_49_21_580.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_21_580.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_21_580.jpg, 0, 1, 0, 30.19029
F:\Training_Data\IMG\center_2021_01_07_23_49_21_685.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_21_685.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_21_685.jpg, 0, 1, 0, 30.19026
F:\Training_Data\IMG\center_2021_01_07_23_49_21_787.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_21_787.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_21_787.jpg, 0, 1, 0, 30.19029
F:\Training_Data\IMG\center_2021_01_07_23_49_21_897.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_21_897.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_21_897.jpg, 0, 1, 0, 30.19029
F:\Training_Data\IMG\center_2021_01_07_23_49_21_997.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_21_997.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_21_997.jpg, -0.1975098, 1, 0, 30.17976
F:\Training_Data\IMG\center_2021_01_07_23_49_22_100.jpg, F:\Training_Data\IMG\left_2021_01_07_23_49_22_100.jpg, F:\Training_Data\IMG\right_2021_01_07_23_49_22_100.jpg, 0, 1, 0, 30.18996
